datetime,open,low,high,close,volume
2023-11-22 10:48,455.24,455.1101,455.25,455.18,135682
2023-11-22 10:49,455.18,455.03,455.19,455.04,86022
2023-11-22 10:50,455.04,455,455.1288,455.11,82594
2023-11-22 10:51,455.1187,454.99,455.2403,455.02,606106
2023-11-22 10:52,455.02,454.62,455.02,454.7077,220780
2023-11-22 10:53,454.7099,454.315,454.72,454.36,229563
2023-11-22 10:54,454.34,454.28,454.57,454.495,134272
2023-11-22 10:55,454.5,454.41,454.68,454.61,112088
2023-11-22 10:56,454.615,454.44,454.64,454.53,148145
2023-11-22 10:57,454.53,454.39,454.53,454.46,49632
2023-11-22 10:58,454.48,454.47,454.545,454.5,60140
2023-11-22 10:59,454.51,454.495,454.64,454.5084,70360
2023-11-22 11:00,454.51,454.45,454.62,454.59,90556
2023-11-22 11:01,454.56,454.48,454.75,454.75,101129
2023-11-22 11:02,454.75,454.74,454.98,454.955,167752
2023-11-22 11:03,454.95,454.755,454.96,454.78,94554
2023-11-22 11:04,454.78,454.72,454.9,454.895,69873
2023-11-22 11:05,454.9,454.755,454.94,454.885,71820
2023-11-22 11:06,454.88,454.87,454.965,454.92,80666
2023-11-22 11:07,454.93,454.77,454.94,454.86,70340
2023-11-22 11:08,454.84,454.77,454.95,454.95,98224
2023-11-22 11:09,454.9583,454.8,454.9583,454.835,46920
2023-11-22 11:10,454.83,454.78,454.89,454.862,98355
2023-11-22 11:11,454.87,454.82,454.97,454.87,73263
2023-11-22 11:12,454.87,454.7801,455.07,455.07,113865
2023-11-22 11:13,455.06,455.04,455.22,455.175,202288
2023-11-22 11:14,455.18,455.095,455.2,455.105,93138
2023-11-22 11:15,455.1,454.99,455.14,455.02,181596
2023-11-22 11:16,455.03,454.84,455.0801,455.07,113639
2023-11-22 11:17,455.07,454.87,455.2,454.94,130970
2023-11-22 11:18,454.935,454.86,454.99,454.86,64928
2023-11-22 11:19,454.88,454.805,454.955,454.88,94068
2023-11-22 11:20,454.88,454.75,454.8999,454.795,84678
2023-11-22 11:21,454.79,454.775,454.915,454.78,80943
2023-11-22 11:22,454.78,454.7301,454.945,454.88,85784
2023-11-22 11:23,454.88,454.815,454.965,454.965,183443
2023-11-22 11:24,454.965,454.9101,455.045,454.975,99562
2023-11-22 11:25,454.98,454.865,454.99,454.9,61953
2023-11-22 11:26,454.91,454.85,454.97,454.9,56201
2023-11-22 11:27,454.89,454.8,454.94,454.8125,48365
2023-11-22 11:28,454.81,454.75,454.835,454.8,67466
2023-11-22 11:29,454.81,454.8,455.02,455.01,80171
2023-11-22 11:30,455.02,455.01,455.18,455.15,173539
2023-11-22 11:31,455.16,455.1207,455.26,455.13,225986
2023-11-22 11:32,455.12,455.101,455.2,455.145,141667
2023-11-22 11:33,455.15,455.123,455.23,455.15,60251
2023-11-22 11:34,455.1425,455.1209,455.2195,455.1289,158171
2023-11-22 11:35,455.13,454.95,455.13,454.96,71563
2023-11-22 11:36,454.9786,454.9786,455.085,455.02,61869
2023-11-22 11:37,455.01,454.91,455.01,454.93,58006
2023-11-22 11:38,454.94,454.92,455.055,455.055,57761
2023-11-22 11:39,455.05,454.89,455.059,454.9299,58776
2023-11-22 11:40,454.925,454.89,455.0291,454.965,90050
2023-11-22 11:41,454.97,454.925,455.01,454.9901,31842
2023-11-22 11:42,454.98,454.89,455.06,455.05,189020
2023-11-22 11:43,455.0501,455.03,455.16,455.14,57127
2023-11-22 11:44,455.15,455.1401,455.24,455.225,95016
2023-11-22 11:45,455.225,455.195,455.31,455.2,89797
2023-11-22 11:46,455.185,455.14,455.2575,455.225,65995
2023-11-22 11:47,455.23,455.17,455.26,455.25,113545
2023-11-22 11:48,455.26,455.215,455.27,455.245,31270
2023-11-22 11:49,455.25,455.16,455.25,455.19,42608
2023-11-22 11:50,455.19,455.05,455.24,455.17,82368
2023-11-22 11:51,455.18,455.17,455.24,455.2031,47324
2023-11-22 11:52,455.21,455.2,455.285,455.2711,46227
2023-11-22 11:53,455.27,455.165,455.28,455.175,51280
2023-11-22 11:54,455.18,455.0988,455.19,455.125,49936
2023-11-22 11:55,455.13,455.095,455.24,455.23,121825
2023-11-22 11:56,455.25,455.23,455.31,455.26,52362
2023-11-22 11:57,455.2499,455.18,455.33,455.295,43569
2023-11-22 11:58,455.2999,455.29,455.48,455.45,179066
2023-11-22 11:59,455.44,455.44,455.57,455.51,197776
2023-11-22 12:00,455.51,455.46,455.575,455.54,129786
2023-11-22 12:01,455.55,455.4929,455.595,455.595,76470
2023-11-22 12:02,455.595,455.58,455.705,455.65,174166
2023-11-22 12:03,455.655,455.54,455.6901,455.56,71733
2023-11-22 12:04,455.57,455.57,455.71,455.7,63154
2023-11-22 12:05,455.695,455.67,455.77,455.7199,110428
2023-11-22 12:06,455.7101,455.71,455.79,455.7601,55800
2023-11-22 12:07,455.76,455.745,455.81,455.76,78359
2023-11-22 12:08,455.755,455.71,455.83,455.7701,136066
2023-11-22 12:09,455.78,455.77,455.8276,455.82,47721
2023-11-22 12:10,455.82,455.793,455.9,455.82,138766
2023-11-22 12:11,455.825,455.785,455.8499,455.8201,74341
2023-11-22 12:12,455.825,455.63,455.835,455.73,150754
2023-11-22 12:13,455.73,455.62,455.75,455.62,96240
2023-11-22 12:14,455.63,455.21,455.64,455.22,232346
2023-11-22 12:15,455.23,455.151,455.42,455.35,124136
2023-11-22 12:16,455.36,455.2,455.39,455.33,78409
2023-11-22 12:17,455.32,455.2391,455.36,455.35,50469
2023-11-22 12:18,455.37,455.35,455.435,455.37,47186
2023-11-22 12:19,455.37,455.3203,455.51,455.48,44522
2023-11-22 12:20,455.48,455.455,455.54,455.46,39977
2023-11-22 12:21,455.465,455.44,455.56,455.48,37623
2023-11-22 12:22,455.485,455.46,455.61,455.585,59737
2023-11-22 12:23,455.58,455.5313,455.63,455.54,77382
2023-11-22 12:24,455.53,455.5,455.605,455.54,157988
2023-11-22 12:25,455.55,455.41,455.58,455.58,74069
2023-11-22 12:26,455.5891,455.54,455.605,455.54,37601
2023-11-22 12:27,455.53,455.415,455.6,455.595,65636
2023-11-22 12:28,455.59,455.39,455.59,455.5,229497
2023-11-22 12:29,455.5,455.38,455.5,455.38,58100
2023-11-22 12:30,455.39,455.3,455.41,455.35,89048
2023-11-22 12:31,455.35,455.2,455.4,455.215,90340
2023-11-22 12:32,455.21,455.065,455.235,455.08,85220
2023-11-22 12:33,455.06,454.87,455.11,455.04,191379
2023-11-22 12:34,455.03,455,455.195,455.16,85123
2023-11-22 12:35,455.17,455.075,455.17,455.13,54184
2023-11-22 12:36,455.13,455.13,455.22,455.15,48837
2023-11-22 12:37,455.16,455.11,455.18,455.12,52620
2023-11-22 12:38,455.11,455.08,455.18,455.15,142469
2023-11-22 12:39,455.14,455.115,455.165,455.12,50439
2023-11-22 12:40,455.11,455.01,455.13,455.07,104339
2023-11-22 12:41,455.08,454.9101,455.0877,454.9301,141468
2023-11-22 12:42,454.9395,454.9125,455.01,454.925,114791
2023-11-22 12:43,454.9201,454.69,454.9201,454.8166,142468
2023-11-22 12:44,454.8165,454.7392,454.835,454.815,80527
2023-11-22 12:45,454.81,454.69,454.81,454.765,153965
2023-11-22 12:46,454.77,454.75,454.85,454.85,99359
2023-11-22 12:47,454.84,454.76,454.86,454.83,64707
2023-11-22 12:48,454.83,454.66,454.83,454.765,98224
2023-11-22 12:49,454.7601,454.655,454.7601,454.67,105669
2023-11-22 12:50,454.675,454.62,454.75,454.75,98632
2023-11-22 12:51,454.75,454.73,454.89,454.8697,101312
2023-11-22 12:52,454.87,454.76,455.03,455,120128
2023-11-22 12:53,455,454.94,455.06,455,90600
2023-11-22 12:54,454.99,454.89,454.99,454.92,62836
2023-11-22 12:55,454.92,454.885,454.98,454.96,45380
2023-11-22 12:56,454.96,454.82,455.005,454.87,52234
2023-11-22 12:57,454.86,454.86,455.005,454.95,34705
2023-11-22 12:58,454.9499,454.945,455.1,455.07,44279
2023-11-22 12:59,455.07,455.0402,455.1375,455.0805,39116
2023-11-22 13:00,455.08,455.075,455.21,455.1393,80715
2023-11-22 13:01,455.13,455.03,455.1509,455.1185,39455
2023-11-22 13:02,455.12,455.12,455.18,455.16,70082
2023-11-22 13:03,455.16,455.07,455.16,455.08,25803
2023-11-22 13:04,455.08,455,455.1,455.01,42285
2023-11-22 13:05,455.01,455.01,455.185,455.185,31959
2023-11-22 13:06,455.185,455.165,455.35,455.33,50744
2023-11-22 13:07,455.33,455.22,455.33,455.3001,76632
2023-11-22 13:08,455.3083,455.26,455.35,455.33,87845
2023-11-22 13:09,455.33,455.27,455.36,455.32,29364
2023-11-22 13:10,455.32,455.2,455.325,455.28,43200
2023-11-22 13:11,455.28,455.28,455.345,455.345,31502
2023-11-22 13:12,455.34,455.27,455.36,455.285,52773
2023-11-22 13:13,455.29,455.28,455.4609,455.4609,107568
2023-11-22 13:14,455.47,455.44,455.54,455.4401,123239
2023-11-22 13:15,455.45,455.415,455.51,455.415,91639
2023-11-22 13:16,455.41,455.245,455.415,455.26,105294
2023-11-22 13:17,455.25,455.13,455.27,455.18,75816
2023-11-22 13:18,455.18,455.14,455.22,455.21,32517
2023-11-22 13:19,455.21,455.165,455.26,455.205,55289
2023-11-22 13:20,455.21,455.2,455.32,455.29,70972
2023-11-22 13:21,455.29,455.29,455.45,455.432,53768
2023-11-22 13:22,455.43,455.365,455.43,455.42,31645
2023-11-22 13:23,455.41,455.39,455.5111,455.5,52374
2023-11-22 13:24,455.5,455.42,455.5001,455.455,36438
2023-11-22 13:25,455.455,455.45,455.505,455.49,44963
2023-11-22 13:26,455.48,455.37,455.48,455.435,58836
2023-11-22 13:27,455.435,455.4,455.46,455.44,52176
2023-11-22 13:28,455.44,455.43,455.5,455.451,55845
2023-11-22 13:29,455.45,455.45,455.565,455.55,60416
2023-11-22 13:30,455.55,455.51,455.6,455.565,95500
2023-11-22 13:31,455.57,455.435,455.6,455.44,63015
2023-11-22 13:32,455.45,455.38,455.45,455.39,160593
2023-11-22 13:33,455.39,455.3102,455.4,455.385,57763
2023-11-22 13:34,455.39,455.38,455.52,455.5199,51660
2023-11-22 13:35,455.512,455.395,455.5164,455.45,55849
2023-11-22 13:36,455.45,455.3802,455.49,455.41,51674
2023-11-22 13:37,455.4,455.4,455.515,455.475,37975
2023-11-22 13:38,455.47,455.3696,455.5,455.38,41680
2023-11-22 13:39,455.36,455.34,455.4,455.3918,55755
2023-11-22 13:40,455.3999,455.345,455.4,455.3704,73602
2023-11-22 13:41,455.37,455.32,455.45,455.45,151992
2023-11-22 13:42,455.44,455.39,455.475,455.4,83077
2023-11-22 13:43,455.4,455.23,455.41,455.25,108760
2023-11-22 13:44,455.24,455.22,455.28,455.275,47709
2023-11-22 13:45,455.28,455.205,455.32,455.32,58981
2023-11-22 13:46,455.3201,455.29,455.4,455.395,35187
2023-11-22 13:47,455.395,455.32,455.41,455.345,52754
2023-11-22 13:48,455.34,455.29,455.365,455.32,51334
2023-11-22 13:49,455.325,455.29,455.36,455.326,35834
2023-11-22 13:50,455.33,455.285,455.34,455.325,45699
2023-11-22 13:51,455.32,455.295,455.42,455.42,67619
2023-11-22 13:52,455.42,455.39,455.47,455.4499,71452
2023-11-22 13:53,455.45,455.36,455.47,455.36,62934
2023-11-22 13:54,455.37,455.31,455.41,455.31,61960
2023-11-22 13:55,455.315,455.315,455.46,455.455,67840
2023-11-22 13:56,455.455,455.405,455.47,455.42,74697
2023-11-22 13:57,455.42,455.42,455.48,455.43,39444
2023-11-22 13:58,455.425,455.39,455.4534,455.39,43885
2023-11-22 13:59,455.395,455.22,455.45,455.32,151979
2023-11-22 14:00,455.31,455.3,455.46,455.44,137403
2023-11-22 14:01,455.44,455.435,455.56,455.515,75729
2023-11-22 14:02,455.51,455.49,455.55,455.525,81532
2023-11-22 14:03,455.525,455.41,455.54,455.415,52705
2023-11-22 14:04,455.42,455.41,455.47,455.425,84320
2023-11-22 14:05,455.42,455.41,455.54,455.52,105094
2023-11-22 14:06,455.51,455.48,455.5756,455.55,173105
2023-11-22 14:07,455.55,455.545,455.61,455.59,86093
2023-11-22 14:08,455.6,455.531,455.6,455.565,551286
2023-11-22 14:09,455.57,455.505,455.595,455.58,79066
2023-11-22 14:10,455.585,455.535,455.62,455.535,90563
2023-11-22 14:11,455.54,455.48,455.555,455.505,50430
2023-11-22 14:12,455.51,455.36,455.51,455.4115,197031
2023-11-22 14:13,455.42,455.36,455.44,455.375,51966
2023-11-22 14:14,455.3622,455.27,455.375,455.3168,85897
2023-11-22 14:15,455.315,455.23,455.35,455.3315,115791
2023-11-22 14:16,455.34,455.33,455.48,455.38,144415
2023-11-22 14:17,455.39,455.35,455.44,455.44,55096
2023-11-22 14:18,455.44,455.42,455.54,455.5,84477
2023-11-22 14:19,455.5,455.47,455.54,455.495,42232
2023-11-22 14:20,455.49,455.395,455.51,455.43,69930
2023-11-22 14:21,455.44,455.4,455.4899,455.445,307466
2023-11-22 14:22,455.44,455.36,455.45,455.365,59426
2023-11-22 14:23,455.36,455.35,455.4286,455.39,65228
2023-11-22 14:24,455.39,455.3,455.395,455.32,58575
2023-11-22 14:25,455.33,455.325,455.475,455.45,69522
2023-11-22 14:26,455.44,455.42,455.5,455.48,59897
2023-11-22 14:27,455.485,455.44,455.49,455.4501,58027
2023-11-22 14:28,455.46,455.4,455.465,455.43,64613
2023-11-22 14:29,455.43,455.39,455.4967,455.48,47398
2023-11-22 14:30,455.47,455.3,455.5,455.31,66725
2023-11-22 14:31,455.31,455.305,455.37,455.31,80462
2023-11-22 14:32,455.33,455.265,455.35,455.34,146323
2023-11-22 14:33,455.33,454.97,455.33,455.02,251341
2023-11-22 14:34,455.03,454.95,455.04,454.99,123745
2023-11-22 14:35,454.99,454.96,455.095,455.095,81532
2023-11-22 14:36,455.08,454.875,455.08,454.9184,146802
2023-11-22 14:37,454.91,454.36,454.92,454.425,303743
2023-11-22 14:38,454.44,454.2,454.45,454.26,283286
2023-11-22 14:39,454.26,454.07,454.27,454.1133,203448
2023-11-22 14:40,454.11,453.925,454.29,454.23,324718
2023-11-22 14:41,454.23,454.08,454.29,454.22,728630
2023-11-22 14:42,454.23,454.23,454.47,454.42,285148
2023-11-22 14:43,454.42,454.37,454.505,454.5,227125
2023-11-22 14:44,454.49,454.41,454.53,454.53,111117
2023-11-22 14:45,454.5267,454.375,454.5393,454.39,122565
2023-11-22 14:46,454.38,454.295,454.485,454.4201,114461
2023-11-22 14:47,454.415,454.36,454.47,454.4601,59854
2023-11-22 14:48,454.46,454.3,454.475,454.32,77615
2023-11-22 14:49,454.33,454.32,454.4209,454.4201,77564
2023-11-22 14:50,454.425,454.41,454.61,454.61,211767
2023-11-22 14:51,454.6101,454.595,454.765,454.712,182611
2023-11-22 14:52,454.715,454.63,454.715,454.7,120237
2023-11-22 14:53,454.7,454.65,454.77,454.69,138592
2023-11-22 14:54,454.69,454.66,454.77,454.73,121926
2023-11-22 14:55,454.72,454.71,454.855,454.845,167307
2023-11-22 14:56,454.84,454.84,455.03,454.9883,118683
2023-11-22 14:57,454.98,454.7,455,454.78,314898
2023-11-22 14:58,454.77,454.77,454.92,454.89,191834
2023-11-22 14:59,454.88,454.82,454.905,454.84,67793
2023-11-22 15:00,454.84,454.71,454.875,454.785,90655
2023-11-22 15:01,454.78,454.78,454.9,454.82,55024
2023-11-22 15:02,454.81,454.76,455,454.964,218431
2023-11-22 15:03,454.96,454.87,454.99,454.93,185958
2023-11-22 15:04,454.93,454.885,455.02,455.01,71915
2023-11-22 15:05,455.015,454.955,455.03,454.99,64808
2023-11-22 15:06,455,454.95,455.03,455.01,90908
2023-11-22 15:07,455.01,454.945,455.02,454.975,63899
2023-11-22 15:08,454.975,454.92,455.02,455.02,111367
2023-11-22 15:09,455.02,454.67,455.0899,454.94,304394
2023-11-22 15:10,454.94,454.82,454.955,454.84,113011
2023-11-22 15:11,454.84,454.83,454.999,454.94,116885
2023-11-22 15:12,454.94,454.86,454.95,454.91,93311
2023-11-22 15:13,454.9,454.84,454.945,454.945,56007
2023-11-22 15:14,454.95,454.9,454.98,454.98,82456
2023-11-22 15:15,454.97,454.97,455.07,455.05,134310
2023-11-22 15:16,455.055,455.045,455.1199,455.08,81077
2023-11-22 15:17,455.07,455.02,455.09,455.07,66836
2023-11-22 15:18,455.06,455,455.065,455.0103,71474
2023-11-22 15:19,455.01,455.01,455.1012,455.08,72249
2023-11-22 15:20,455.07,455,455.095,455.07,95410
2023-11-22 15:21,455.08,455.01,455.1,455.02,71770
2023-11-22 15:22,455.015,454.99,455.09,454.99,82008
2023-11-22 15:23,454.989,454.77,454.989,454.84,243099
2023-11-22 15:24,454.84,454.84,454.99,454.97,175400
2023-11-22 15:25,454.97,454.945,455.065,455.01,99472
2023-11-22 15:26,455.015,454.98,455.165,455.11,124710
2023-11-22 15:27,455.11,455.0402,455.18,455.16,100905
2023-11-22 15:28,455.15,455.12,455.18,455.17,107124
2023-11-22 15:29,455.17,455.14,455.2968,455.2801,111393
2023-11-22 15:30,455.28,455.18,455.305,455.23,130142
2023-11-22 15:31,455.24,455.17,455.26,455.235,108069
2023-11-22 15:32,455.24,455.17,455.24,455.19,81995
2023-11-22 15:33,455.185,455.15,455.24,455.215,65949
2023-11-22 15:34,455.22,455.21,455.285,455.245,84185
2023-11-22 15:35,455.24,455.19,455.31,455.245,354575
2023-11-22 15:36,455.245,455.2,455.26,455.26,111290
2023-11-22 15:37,455.26,455.2,455.34,455.32,123389
2023-11-22 15:38,455.31,455.2089,455.35,455.24,161673
2023-11-22 15:39,455.24,455.21,455.315,455.295,261783
2023-11-22 15:40,455.295,455.275,455.355,455.34,201852
2023-11-22 15:41,455.35,455.18,455.41,455.235,346653
2023-11-22 15:42,455.22,455.17,455.24,455.23,108734
2023-11-22 15:43,455.23,455.16,455.28,455.22,186538
2023-11-22 15:44,455.219,455.145,455.23,455.155,114289
2023-11-22 15:45,455.16,455.13,455.255,455.21,159758
2023-11-22 15:46,455.21,455.11,455.26,455.22,202146
2023-11-22 15:47,455.22,455.13,455.23,455.2,248659
2023-11-22 15:48,455.195,455.195,455.31,455.265,223562
2023-11-22 15:49,455.27,455.14,455.27,455.2,326486
2023-11-22 15:50,455.17,455.09,455.27,455.095,401290
2023-11-22 15:51,455.09,455.03,455.155,455.125,318940
2023-11-22 15:52,455.12,455.04,455.16,455.07,722865
2023-11-22 15:53,455.075,455.05,455.15,455.0799,265902
2023-11-22 15:54,455.08,455.07,455.18,455.1097,256034
2023-11-22 15:55,455.1,455.07,455.22,455.2,307292
2023-11-22 15:56,455.21,455.11,455.24,455.1101,307649
2023-11-22 15:57,455.115,455.115,455.24,455.15,344288
2023-11-22 15:58,455.14,455.13,455.22,455.19,514697
2023-11-22 15:59,455.185,454.98,455.28,455.03,953139
2023-11-24 9:30,455.07,454.85,455.11,454.86,370947
2023-11-24 9:31,454.855,454.77,455.21,455.1699,242414
2023-11-24 9:32,455.16,455.11,455.31,455.29,161373
2023-11-24 9:33,455.28,455.27,455.382,455.33,133041
2023-11-24 9:34,455.32,455.205,455.34,455.25,66854
2023-11-24 9:35,455.24,455.12,455.27,455.12,100174
2023-11-24 9:36,455.115,454.97,455.13,455.12,127306
2023-11-24 9:37,455.12,454.96,455.13,454.985,129263
2023-11-24 9:38,454.9899,454.84,455,454.89,81696
2023-11-24 9:39,454.89,454.85,455.04,454.97,82461
2023-11-24 9:40,454.98,454.94,454.99,454.985,64747
2023-11-24 9:41,454.98,454.97,455.1,454.98,97207
2023-11-24 9:42,454.98,454.97,455.06,455.02,85921
2023-11-24 9:43,455.025,454.82,455.03,454.8299,98940
2023-11-24 9:44,454.828,454.81,454.98,454.89,87814
2023-11-24 9:45,454.93,454.76,455,454.85,172391
2023-11-24 9:46,454.84,454.75,454.9661,454.89,103441
2023-11-24 9:47,454.9,454.73,454.9208,454.79,96140
2023-11-24 9:48,454.8,454.78,455.045,454.98,100040
2023-11-24 9:49,454.98,454.8614,455.03,454.89,110936
2023-11-24 9:50,454.89,454.88,455.08,455.02,41422
2023-11-24 9:51,455.03,454.96,455.15,455.12,94388
2023-11-24 9:52,455.12,455.01,455.14,455.03,102242
2023-11-24 9:53,455.02,454.99,455.1,455.08,69301
2023-11-24 9:54,455.08,455.055,455.14,455.12,44501
2023-11-24 9:55,455.13,455.09,455.14,455.14,41888
2023-11-24 9:56,455.14,455.06,455.22,455.2045,78291
2023-11-24 9:57,455.2,455.16,455.3,455.25,54471
2023-11-24 9:58,455.25,455.1902,455.28,455.26,34563
2023-11-24 9:59,455.26,455.12,455.27,455.2501,69662
2023-11-24 10:00,455.26,455.0701,455.5,455.395,201366
2023-11-24 10:01,455.39,455.29,455.44,455.36,89983
2023-11-24 10:02,455.36,455.3,455.395,455.31,60655
2023-11-24 10:03,455.32,455.31,455.39,455.35,52368
2023-11-24 10:04,455.35,455.3,455.395,455.38,66344
2023-11-24 10:05,455.38,455.295,455.395,455.295,59488
2023-11-24 10:06,455.289,455.275,455.345,455.32,40929
2023-11-24 10:07,455.32,455.23,455.335,455.25,73432
2023-11-24 10:08,455.24,455.07,455.25,455.12,1354984
2023-11-24 10:09,455.119,455.119,455.26,455.1291,65765
2023-11-24 10:10,455.14,455.0301,455.185,455.095,61723
2023-11-24 10:11,455.1,455.1,455.22,455.16,46460
2023-11-24 10:12,455.155,455.0601,455.16,455.1,64246
2023-11-24 10:13,455.08,455.02,455.1299,455.04,35773
2023-11-24 10:14,455.04,454.91,455.07,454.965,59790
2023-11-24 10:15,454.97,454.86,455.086,455.07,87156
2023-11-24 10:16,455.08,454.9,455.08,454.9095,72786
2023-11-24 10:17,454.91,454.79,454.95,454.82,98282
2023-11-24 10:18,454.84,454.805,454.93,454.92,83690
2023-11-24 10:19,454.9214,454.86,455.0599,455.0001,66533
2023-11-24 10:20,455,455,455.12,455.075,60488
2023-11-24 10:21,455.07,455.02,455.13,455.12,31544
2023-11-24 10:22,455.12,454.93,455.1231,454.93,48763
2023-11-24 10:23,454.93,454.89,455,455,53757
2023-11-24 10:24,455,454.9878,455.09,454.99,65354
2023-11-24 10:25,454.99,454.98,455.05,455,27054
2023-11-24 10:26,455.013,454.89,455.06,454.9491,95200
2023-11-24 10:27,454.95,454.92,455.01,454.98,61219
2023-11-24 10:28,454.97,454.89,454.9999,454.98,95463
2023-11-24 10:29,454.98,454.92,455.01,454.98,229809
2023-11-24 10:30,454.99,454.94,455.0771,455.06,106210
2023-11-24 10:31,455.065,455.03,455.08,455.066,130521
2023-11-24 10:32,455.07,455.07,455.151,455.1199,52382
2023-11-24 10:33,455.11,455.01,455.11,455.045,52682
2023-11-24 10:34,455.025,454.98,455.08,455.01,36996
2023-11-24 10:35,454.995,454.99,455.19,455.18,58303
2023-11-24 10:36,455.18,455.086,455.2281,455.0981,116679
2023-11-24 10:37,455.1,454.84,455.14,455.01,193484
2023-11-24 10:38,455.005,454.92,455.03,454.99,48079
2023-11-24 10:39,454.975,454.965,455.14,455.1,49302
2023-11-24 10:40,455.095,455.095,455.175,455.165,59675
2023-11-24 10:41,455.16,455.0999,455.17,455.169,49676
2023-11-24 10:42,455.17,455.14,455.22,455.205,73603
2023-11-24 10:43,455.2,455.08,455.21,455.0807,93993
2023-11-24 10:44,455.08,455.0301,455.11,455.0501,89451
2023-11-24 10:45,455.0501,455.04,455.15,455.04,42205
2023-11-24 10:46,455.04,455.005,455.07,455.065,138959
2023-11-24 10:47,455.06,455.01,455.09,455.03,59199
2023-11-24 10:48,455.03,455.025,455.12,455.08,93214
2023-11-24 10:49,455.095,455.04,455.12,455.04,56281
2023-11-24 10:50,455.03,454.8804,455.04,454.93,88337
2023-11-24 10:51,454.94,454.78,454.97,454.82,74046
2023-11-24 10:52,454.81,454.73,454.88,454.86,98745
2023-11-24 10:53,454.86,454.85,455.1,455.0801,82883
2023-11-24 10:54,455.09,455.05,455.11,455.05,49461
2023-11-24 10:55,455.04,454.955,455.07,454.965,297728
2023-11-24 10:56,454.96,454.945,455.03,454.996,57409
2023-11-24 10:57,454.99,454.98,455.135,455.1,300425
2023-11-24 10:58,455.1,455.1,455.165,455.15,51626
2023-11-24 10:59,455.15,455.095,455.19,455.13,47399
2023-11-24 11:00,455.14,455.105,455.19,455.1301,53633
2023-11-24 11:01,455.14,455.14,455.215,455.215,33522
2023-11-24 11:02,455.2001,455.15,455.2001,455.16,37683
2023-11-24 11:03,455.16,455.07,455.17,455.085,631933
2023-11-24 11:04,455.089,455.05,455.115,455.09,124899
2023-11-24 11:05,455.09,454.935,455.099,454.96,77110
2023-11-24 11:06,454.96,454.95,455.058,455.02,90605
2023-11-24 11:07,455.03,455.03,455.115,455.09,28155
2023-11-24 11:08,455.08,455.075,455.16,455.155,19714
2023-11-24 11:09,455.16,455.13,455.205,455.13,29091
2023-11-24 11:10,455.12,455.11,455.19,455.16,40424
2023-11-24 11:11,455.16,455.11,455.22,455.11,35611
2023-11-24 11:12,455.12,455.12,455.24,455.225,43798
2023-11-24 11:13,455.215,455.1112,455.22,455.1112,567296
2023-11-24 11:14,455.12,455.09,455.21,455.165,332032
2023-11-24 11:15,455.16,455.145,455.22,455.185,69150
2023-11-24 11:16,455.18,455.1101,455.19,455.15,75290
2023-11-24 11:17,455.15,455.1001,455.19,455.125,63252
2023-11-24 11:18,455.125,455.0801,455.145,455.09,39144
2023-11-24 11:19,455.09,455.0891,455.18,455.1,60583
2023-11-24 11:20,455.12,455.12,455.19,455.19,32542
2023-11-24 11:21,455.185,455.11,455.185,455.13,33392
2023-11-24 11:22,455.14,455.09,455.165,455.09,33782
2023-11-24 11:23,455.09,454.99,455.1,455.015,95668
2023-11-24 11:24,455.02,455.01,455.12,455.07,89063
2023-11-24 11:25,455.08,454.99,455.14,455.06,139746
2023-11-24 11:26,455.05,455,455.06,455.005,40575
2023-11-24 11:27,455.005,454.965,455.02,454.995,107624
2023-11-24 11:28,454.99,454.895,454.99,454.92,76236
2023-11-24 11:29,454.92,454.9,455.06,455.045,85559
2023-11-24 11:30,455.05,455.04,455.105,455.09,77871
2023-11-24 11:31,455.08,454.99,455.09,455,45611
2023-11-24 11:32,454.99,454.925,455.02,454.96,57307
2023-11-24 11:33,454.963,454.95,455.02,455.019,29103
2023-11-24 11:34,455.02,454.945,455.05,454.95,35689
2023-11-24 11:35,454.96,454.94,455.06,455.06,32921
2023-11-24 11:36,455.066,455.05,455.13,455.0899,73368
2023-11-24 11:37,455.09,454.99,455.09,455.01,46449
2023-11-24 11:38,455.01,454.93,455.01,454.97,32772
2023-11-24 11:39,454.96,454.9,454.97,454.91,39206
2023-11-24 11:40,454.92,454.905,454.9895,454.985,59492
2023-11-24 11:41,454.98,454.93,455.01,454.965,68574
2023-11-24 11:42,454.965,454.945,455.01,454.99,39343
2023-11-24 11:43,455,454.97,455.03,455,805523
2023-11-24 11:44,454.995,454.915,455.035,454.92,105073
2023-11-24 11:45,454.93,454.91,454.9967,454.98,69395
2023-11-24 11:46,455,454.95,455.01,455,62571
2023-11-24 11:47,454.99,454.94,455.01,454.97,45842
2023-11-24 11:48,454.98,454.98,455.02,454.995,37653
2023-11-24 11:49,454.99,454.9,454.99,454.92,53176
2023-11-24 11:50,454.915,454.915,454.9879,454.96,43043
2023-11-24 11:51,454.95,454.915,454.985,454.95,288005
2023-11-24 11:52,454.945,454.92,454.98,454.97,36001
2023-11-24 11:53,454.965,454.92,454.9904,454.9764,196113
2023-11-24 11:54,454.99,454.92,455.01,454.925,49647
2023-11-24 11:55,454.925,454.91,454.98,454.976,45926
2023-11-24 11:56,454.975,454.97,455.04,455.03,38800
2023-11-24 11:57,455.02,454.9725,455.03,454.9725,24264
2023-11-24 11:58,454.98,454.9,454.995,454.94,51815
2023-11-24 11:59,454.94,454.88,454.9582,454.95,1124591
